domain,col_nm,values
번호,FK3,"['C', '50', '03', 'Q', '06', '01', 'V', 'O', 'B', 'F', 'F', 'G', 'D', '70', '01', 'E', 'E', 'Z', 'F', '04', 'T', 'V', 'Z', 'V', 'U', 'D', '07', 'Z', 'Z', 'Y', 'Z', '09', 'A', 'Z', 'G', 'C', 'V', '01', 'U', 'C', 'J', 'C', '06', 'U', 'A', 'Z', 'L', '70', 'O', 'A', '07', 'U', 'U', '60', 'S', 'M', 'R', 'E', '40', 'R', '06', 'U', 'Q', 'Y', 'J', 'Z', 'X', 'C', '05', '10', 'V', 'Z', 'Q', 'Q', '30', 'C', '04', 'K', 'R', '90', 'F', 'R', 'G', 'H', 'P', '01', 'K', 'W', 'O', 'S', 'G', 'B', '07', 'I', '20', 'P', 'H', 'C', 'P', 'O']"
번호,FK4,"['7', '2', '1', '1', '6', '6', 'NULL', '5', '9', '1', '1', '6', '6', '6', 'NULL', 'NULL', '0', 'NULL', '1', '4', '0', '1', 'NULL', '1', '2', '7', '0', '1', '5', '9', '3', 'NULL', '0', '9', '7', 'NULL', '2', '1', '1', '3', 'NULL', 'NULL', '5', '0', 'NULL', '0', '4', 'NULL', '5', 'NULL', '8', '9', '0', '8', '1', '0', '1', 'NULL', '5', 'NULL', '5', 'NULL', '8', 'NULL', '7', '5', '3', '4', '0', '0', '9', 'NULL', '1', '8', 'NULL', '1', '1', 'NULL', 'NULL', '3', '1', '9', '6', '4', 'NULL', '0', 'NULL', '0', '0', '1', '5', '5', 'NULL', '5', '2', '5', '2', '4', '1', '0']"
번호,DSP_OUT_ORD,"['8', '1', '1', '0', 'NULL', '9', '5', 'NULL', '5', '1', '1', 'NULL', 'NULL', '1', 'NULL', 'NULL', '1', '1', '0', '1', '4', '9', 'NULL', '0', '1', '1', '0', '1', '3', '7', 'NULL', 'NULL', '3', '6', '5', '7', '0', '0', '1', '0', '1', '1', '0', 'NULL', '7', '1', '1', '7', '0', '0', '0', '2', '8', '5', '7', '1', '1', '1', '0', '0', '1', '5', '1', '2', '8', 'NULL', '4', 'NULL', '0', '1', '0', '1', '5', '1', '7', '4', '1', '0', '1', '1', 'NULL', '8', '1', '1', 'NULL', '6', '6', '7', '1', '0', '4', 'NULL', '1', '0', '0', '8', '0', '8', '2', '1']"
번호,INP_USR_ID,"['48370', 'tebt11', '48335', 'NIG201912', 'MIG301912', '48870', 'xdmin', '48830', 'admia', '48130', 'LIG201912', 'admiu', '48230', '48274', '48332', '48210', 'test41', 'tist11', '47270', 'MEG201912', 'tesn11', 'MIG201913', '45270', 'test71', '49330', 'tesd11', 'tlst11', 'admif', 'admie', 'tdmin', 'teqt11', 'MIG201992', '48300', '47330', 'MIG201982', '28330', 'teso11', 'admhn', 'bdmin', '48570', 'tesk11', '48270', '48220', 'MIG207912', '48271', '48130', '48240', '48230', '48230', 'admis', '48230', '78270', '48230', '48335', 'admin', 'admib', 'MZG201912', 'MIG201612', 'sdmin', 'MIG701912', 'aemin', '48340', '48320', '48470', '48300', 'MIG201916', 'MIG281912', '49270', 'admiq', '48360', 'admin', 'MIG206912', '58330', 'test15', 'MIG208912', '48730', '48270', 'MIG201012', '48271', 'idmin', '48274', 'abmin', '48340', 'adwin', 'hest11', 'tyst11', '48930', 'MIG205912', 'ndmin', 'test11', 'adsin', '58330', '44330', 'admit', '18270', 'MIP201912', 'tvst11', '48274', '48277', 'odmin']"
날짜,INP_DT,"['20220904', '20230204', '20230744', '20220004', '20200526', '20221331', '40200526', '20230504', '26221031', '30220904', '20620904', '20230734', '29221031', '20530704', '20120904', '20220904', '20121031', '22230704', '20220934', '20230727', '20220907', '20420904', '40220904', '20200586', '20220964', '20230704', '20225031', '20230714', '20200576', '20221081', '20930724', '20230702', '20260704', '20200523', '20200426', '20230424', '20200526', '20221036', '50200526', '20230704', '50230724', '90220904', '20230724', '20226031', '20000526', '30230724', '29230704', '20222904', '20220904', '20721031', '20210724', '20221231', '80200526', '20221032', '20280704', '20200126', '20200526', '20221038', '20430704', '20221030', '20211031', '20220964', '20221431', '29220904', '26220904', '20321031', '90230704', '20230794', '20220704', '20230700', '23221031', '20231704', '20230704', '20230729', '20220526', '20270704', '20226031', '20221021', '20230721', '70230724', '20220907', '28221031', '20200626', '20230722', '20230424', '20241031', '20420904', '20220924', '20830704', '20820904', '24230704', '20221031', '20221831', '20830724', '20239724', '20225031', '20223031', '20220904', '27220904', '20230794']"
날짜,INP_TM,"['125650', '141406', '225124', '185864', '223184', '145814', '115650', '585814', '145650', '131409', '115814', '131406', '226124', '223124', '131406', '145814', '125650', '161813', '185864', '181406', '185814', '162513', '185514', '155680', '131506', '131400', '150650', '131406', '156650', '131426', '223124', '133406', '152650', '131306', '155651', '223129', '105814', '203124', '131408', '185816', '168813', '150650', '223124', '162813', '223121', '655650', '155640', '115650', '155620', '188814', '167813', '462813', '255650', '855650', '162813', '155659', '623124', '185884', '162817', '223125', '185014', '175650', '125814', '151650', '223324', '155750', '155690', '162817', '131401', '131409', '955650', '223824', '185804', '185814', '115814', '168813', '112813', '151650', '185884', '185814', '186814', '182813', '185814', '385814', '283124', '185814', '185114', '185834', '162893', '185810', '185811', '221124', '263124', '162816', '222124', '223124', '255650', '385814', '931406', '125814']"
번호,UPT_USR_ID,"['MIG221912', '48630', 'tesm11', '48390', 'tcst11', '58330', '88270', '43270', 'admig', '42270', '48230', '48030', 'MIG201919', 'admxn', 'admip', 'admiv', '48339', 'test91', '48350', 'test21', '43330', 'MIG901912', '48250', 'admmn', 'adrin', 'MIG201913', 'VIG201912', 'admnn', '48470', 'MIG801912', 'teft11', 'awmin', '18270', 'tbst11', '48339', '47330', '49330', 'tess11', '40270', 'test11', '44270', 'admin', '43330', 'MIG201312', 'test13', 'GIG201912', '28270', '48830', 'admir', 'udmin', '48230', 'MIG201917', '48330', 'axmin', '88330', '48278', '48270', '48670', 'admhn', '48330', 'MIG201912', 'admiu', '48330', '88270', '48330', '48270', 'tist11', '43270', '42330', 'adkin', '18270', 'admia', 'aemin', 'admnn', 'MIC201912', '18330', '48270', 'MID201912', 'MIG001912', 'tesj11', 'abmin', 'lest11', 'cest11', '48250', '42270', '48830', 'tmst11', '28270', 'test01', 'qdmin', 'test61', 'twst11', 'test17', '88330', 'test01', '48030', 'dest11', 'aemin', 'tegt11', '48270']"
날짜,UPT_DT,"['20230721', '20233724', '20730704', '80230724', '20300526', '20250724', '20238724', '26230724', '70220904', '20236704', '20930704', '20221331', '20260904', '20220994', '70200526', '20221731', '20228904', '20200526', '28220904', '20230794', '20203526', '20200516', '20230724', '20240526', '20235724', '20232724', '20230764', '23221031', '10230704', '90200526', '20920904', '10220904', '10220904', '20222031', '20230704', '20220704', '20200526', '20221031', '20232704', '20260724', '28230704', '20200516', '20220924', '20251031', '20220903', '20230725', '70221031', '20200523', '20200526', '25230704', '20230724', '20200526', '20221039', '20221001', '20270904', '20221030', '20210526', '20100526', '20206526', '26230724', '20230804', '20200704', '20231724', '28200526', '20200724', '20230624', '20220704', '20221631', '20211031', '20220944', '25230704', '20230734', '10230724', '20206526', '20221034', '20220904', '20260704', '20230754', '20221031', '20230774', '20241031', '20220704', '20230702', '20220974', '20205526', '80200526', '20200526', '20210724', '28221031', '20430724', '22230724', '20221037', '23200526', '20230504', '10230724', '25200526', '20300526', '20221031', '20220904', '20221031']"
날짜,UPT_TM,"['155630', '223125', '155814', '331406', '223424', '131405', '185854', '162812', '185811', '162883', '155659', '155600', '462813', '168813', '175814', '168813', '155651', '131506', '131476', '555650', '167813', '263124', '131406', '195650', '185814', '155659', '131706', '455650', '131406', '155550', '762813', '133406', '185874', '162816', '785814', '185864', '223124', '185812', '131406', '762813', '223127', '165813', '131306', '133406', '137406', '185014', '167813', '293124', '862813', '223122', '185811', '223124', '223924', '262813', '182813', '101406', '223122', '223184', '165814', '131306', '455650', '155450', '162613', '224124', '362813', '855650', '185814', '223134', '162853', '762813', '223184', '162813', '655650', '155690', '531406', '150650', '162817', '162817', '685814', '102813', '185650', '123124', '185811', '685814', '423124', '823124', '185614', '134406', '112813', '145814', '184814', '131206', '185816', '655650', '183814', '162813', '185812', '223124', '223524', '223164']"
번호,ATCH_FILE_ID,"['WILE_000000000011216', 'FHLE_000000000048547', 'FILA_000000000011214', 'FIRE_000000000050039', 'MILE_000000000048547', 'FILE_080000000048547', 'FILE_000000000911214', 'FILE_000000003011216', 'FILV_000000000011216', 'FILE_000600000011214', 'FILE_000000080011214', 'FILE_000000400011214', 'FILE_000000000050036', 'FILE_010000000011213', 'FILE_000000000057039', 'FILE_000000000011216', 'FILE_000006000011213', 'FILE_000000060048547', 'FILE_000000000011616', 'FILE_000006000011216', 'CILE_000000000048547', 'FILE_000000400048547', 'FQLE_000000000050039', 'FILE_000000000031213', 'FILE_000000000046547', 'FILE_000000004011216', 'FILE_000000060011213', 'FILE_000000000050639', 'FILE_000000000011216', 'FILE_009000000011213', 'FIHE_000000000011216', 'FILE_000000000011263', 'FILE_000000000050019', 'FILE_000700000011214', 'FILE_000003000011216', 'FILE_000009000011213', 'FIXE_000000000011216', 'FILE_050000000048547', 'FILE_006000000011213', 'FILE_000000006011213', 'FILE_000000070011213', 'FILH_000000000011213', 'FILE_000000000011212', 'FILE_000008000011214', 'FILE_000006000011216', 'FILE_040000000011214', 'FILE_000000000048587', 'FILE_000000000051216', 'FILE_000000000048347', 'FILE_000000000811214', 'FILE_000008000011213', 'FILE_000000007011213', 'FILE_000000000050032', 'FILE_000700000011214', 'FILE_000030000011216', 'FILE_000020000011216', 'FILF_000000000048547', 'FILE_000000100050039', 'FILE_000000000048447', 'FILE_000000900048547', 'FILE_000000000011216', 'FILE_000000000048547', 'FILE_000000000011219', 'FELE_000000000011213', 'FILE_000000000011213', 'FILE_000000800050039', 'FILE_000000000050039', 'FILE_000000000011214', 'FILE_000000000011236', 'FILE_000000000059039', 'FILE_000600000050039', 'WILE_000000000011216', 'FILE_000000600011214', 'FILE_000000001050039', 'FILE_000000800050039', 'FILE_000000700011216', 'FILE_000000000011016', 'FILE_600000000011214', 'FILE_000020000048547', 'FILE_000000070011216', 'FILE_000000000081216', 'FHLE_000000000048547', 'FILE_000000000011253', 'FILE_200000000048547', 'FILE_000060000011216', 'FILE_020000000011214', 'FILE_000000007048547', 'FILE_000000000050039', 'FILD_000000000011213', 'FILE_000000000011214', 'FILE_000300000048547', 'FILE_010000000011214', 'FILE_000000000011113', 'FILE_000000000011213', 'FILE_000000000448547', 'FILE_000006000050039', 'FILE_090000000011214', 'TILE_000000000048547', 'FILO_000000000011216', 'FILE_000000000001214']"
번호,ATCH_FILE_ID,"['FILE_000000000061216', 'FILE_000000000099531', 'FJLE_000000000011216', 'FILE_000000000099533', 'FILE_000000000011213', 'PILE_000000000011216', 'FZLE_000000000011213', 'FILE_000000000099533', 'FILE_000000000118617', 'FILE_800000000050039', 'FILE_000000000099533', 'FILE_000000000054039', 'FILE_000070000048547', 'FILE_000000000011286', 'FILE_002000000011213', 'FILE_000000000099531', 'FILE_000000000099533', 'FILE_000000008011214', 'FILE_000000000111213', 'FILE_000000300050039', '1111                ', 'null                ', 'FILN_000000000050039', 'FILE_000000000013216', 'FILE_000400000048547', 'FILE_000000000211214', 'FILE_000600000011213', 'FILE_000060000011214', 'FILE_000000000018213', 'FJLE_000000000050039', 'FKLE_000000000011216', 'FALE_000000000048547', 'FILE_000000030048547', 'FILE_000000000011816', 'FILE_000000000048546', 'FILE_003000000048547', 'FILE_000004000011213', 'FILE_000000000099533', 'null                ', 'FILE_000000000048544', 'FILE_500000000048547', 'FILE_000000000099532', 'FILE_000040000011216', 'FISE_000000000048547', 'FILE_000000000099532', 'FFLE_000000000011213', 'undefined           ', 'FIIE_000000000048547', 'FILE_000000000011210', 'FILE_000000000011214', 'FILE_000000000099533', 'FILE_000000000611213', 'undefined           ', '1111                ', 'FIXE_000000000048547', 'FILE_000000000018216', 'FILE_006000000050039', 'FIQE_000000000011213', 'FILE_000000000099532', 'FILE_000000000011216', 'FILE_000000000048547', 'FIFE_000000000011213', 'FILE_000000000099533', '1111                ', 'FILE_000000006048547', 'FILE_000000000011296', 'FILE_000000100011213', 'FILZ_000000000011216', 'FILJ_000000000011216', 'FILE_000000000448547', 'FILE_090000000048547', 'FILE_000000000048537', 'FILE_040000000011216', 'undefined           ', 'FILE_000100000011213', 'FILE_000008000050039', '1111                ', 'FILH_000000000050039', 'FILE_000000000011213', 'FILE_000000300011214', 'FILE_000000000099531', 'FILE_000000040011213', 'FILE_000000000048577', 'FILE_000000000186055', 'FILD_000000000011213', 'FILE_000000000186055', 'FILE_000000000099533', 'DILE_000000000011216', 'FILE_000000000078547', 'FILE_000000600048547', 'FILE_000500000011213', 'FILE_000900000048547', 'FILE_000000000099531', 'FILE_000002000050039', 'FIPE_000000000011213', 'FILE_000000000099531', 'FILE_000000000011206', 'FILE_005000000011213', 'FILE_000000000099533', 'FILE_000000000099531']"
번호,FILE_SN,"['1', '0', '1', '6', '6', '9', '1', '0', '1', '9', '1', '0', '9', '8', '8', '4', '0', '0', '5', '2', '5', '0', '1', '6', '2', '1', '1', '4', '3', '2', '8', '1', '3', '9', '0', '8', '1', '0', '4', '2', '1', '7', '8', '4', '2', '1', '1', '5', '2', '0', '2', '9', '2', '2', '2', '5', '1', '4', '1', '0', '1', '8', '4', '7', '1', '6', '6', '5', '9', '7', '4', '7', '8', '1', '5', '7', '1', '1', '4', '1', '0', '4', '4', '1', '0', '0', '6', '2', '1', '3', '0', '0', '6', '8', '0', '1', '7', '0', '1', '9']"
번호,FILE_EXTSN,"['uwp', 'jpec', 'pdh', 'JPL', 'hwo', 'jkeg', 'hwp', 'jpo', 'JIG', 'pdy', 'jpa', 'fpg', 'jpog', 'npeg', 'hkp', 'APG', 'iwp', 'JCG', 'pdp', 'jplg', 'JEG', 'gpg', 'hwf', 'jpeq', 'upg', 'JZG', 'pdr', 'JVG', 'JAG', 'apeg', 'OPG', 'hpg', 'jpa', 'jxeg', 'jpag', 'JPN', 'jpx', 'pwp', 'jpt', 'hsp', 'paf', 'jceg', 'jkg', 'rdf', 'JKG', 'pjf', 'jvg', 'JPP', 'jqg', 'hwi', 'JPZ', 'jpeb', 'hbp', 'jneg', 'jpew', 'jpog', 'pef', 'jzg', 'pdv', 'JPV', 'TPG', 'jpg', 'hwy', 'jpxg', 'JPD', 'pdn', 'pdv', 'jpem', 'pdx', 'hkp', 'mpg', 'hlp', 'jdg', 'bpg', 'jpt', 'jrg', 'ywp', 'fdf', 'pdo', 'PPG', 'jneg', 'XPG', 'jpu', 'xpeg', 'hwv', 'jprg', 'jzeg', 'hwh', 'JCG', 'pdf', 'bdf', 'HPG', 'JUG', 'prf', 'GPG', 'jpec', 'pjf', 'jpwg', 'JPG', 'jpea']"
수량,FILE_SIZE,"['23763144', '18000000', '23763154', 'NULL', '20990', '10900000', '20005000', 'NULL', '20040000', 'NULL', '20192', '20932', '10000090', '33763144', '11000000', '30000000', 'NULL', '20922', '26992', '10000400', '27000000', '20000003', 'NULL', '10000001', '23766144', '22763144', '23763744', '20902', 'NULL', '20500000', '10008000', '20000900', '23766144', '20009000', '20400000', '20922', '23463144', '20000600', '26992', '20995', '20997', '12000000', '23763142', 'NULL', '20000100', '20000040', 'NULL', '23763194', '25000000', 'NULL', '23763644', 'NULL', '80000000', '23763144', '23763142', '20000006', '20000080', '10005000', '20000000', '20000000', '20000000', '20090000', '80000000', '20020000', 'NULL', '10020000', '23763544', '20050000', '20100000', '20991', '20992', '23563144', '10000009', '10000300', '10000000', '20000000', '83763144', '10200000', '20300000', 'NULL', '23763164', '20000000', '10000500', '25000000', 'NULL', 'NULL', '50000000', '20009000', '20592', '20090000', 'NULL', '14000000', '10000100', '20100000', '20992', 'NULL', '20000010', '20000030', '63763144', '20892']"
수량,TUM_CPC,"['4101', '4103', '4194', '9103', '4138', '4192', 'NULL', '2138', '4188', '4198', 'NULL', '4113', '4038', '4141', '9138', 'NULL', '4193', '4538', '4991', '4538', '4131', '4101', '4139', '4238', '3138', 'NULL', '9071', '4163', 'NULL', '4138', '2138', '5103', '4190', '2138', 'NULL', 'NULL', 'NULL', 'NULL', '4061', '4538', '2138', '9138', '4072', 'NULL', '4031', '4803', '4138', 'NULL', '4471', '4703', '4571', '9071', '4061', '4101', '4168', '4051', '4070', 'NULL', 'NULL', '3103', '4195', '4071', 'NULL', '4196', '4138', '4001', '3103', '4091', '4070', 'NULL', 'NULL', '4188', '4671', 'NULL', '4403', '4041', 'NULL', '1138', '4193', '4021', '8138', '4113', 'NULL', 'NULL', 'NULL', '4131', '4108', '6191', '4139', '4132', '4171', '4891', '4100', '4118', '4003', '4113', 'NULL', '5071', '4193', 'NULL']"
코드,DEL_YN,"['B', 'N', 'Y', 'N', 'N', 'F', 'F', 'Z', 'N', 'V', 'Y', 'N', 'O', 'Y', 'Y', 'Y', 'Y', 'L', 'Y', 'N', 'O', 'A', 'G', 'N', 'N', 'Y', 'N', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'E', 'M', 'Y', 'N', 'Y', 'Y', 'X', 'Y', 'Y', 'N', 'B', 'Y', 'N', 'H', 'N', 'P', 'N', 'Y', 'Y', 'U', 'Z', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'N', 'I', 'N', 'N', 'H', 'Y', 'M', 'Y', 'N', 'N', 'N', 'I', 'N', 'W', 'N', 'Y', 'G', 'N', 'N', 'Y', 'Y', 'N', 'N', 'Z', 'Y', 'N', 'Y', 'N', 'O', 'N', 'Q', 'O', 'Y', 'N', 'S', 'X', 'C', 'Y', 'V']"
번호,INP_USR_ID,"['98330', '48320', 'MIG201910', '48100', 'MIG201915', '48333', 'admyn', 'admii', 'test12', '41120', 'pdmin', '48130', '48127', '78330', '48170', 'admif', 'adhin', 'MIG201912', '48820', 'admyn', 'tesf11', 'vest11', 'MIG201912', 'MIG206912', 'MIG601912', '47120', '48330', 'tesm11', '28120', '48520', 'tett11', 'test19', 'test16', 'adlin', 'DIG201912', 'ammin', '48520', 'adgin', 'MIG201512', 'aemin', '48130', 'MIG201312', 'MIG201911', 'aamin', '48620', '28330', 'MIV201912', 'MIQ201912', '46120', 'test01', '43330', '48430', '78330', 'admfn', 'MIQ201912', '48730', '48230', 'MIY201912', '48820', 'adkin', 'adcin', '48122', 'MIG231912', 'MIG201942', '41120', 'admij', '48030', '48129', 'admcn', 'MIG204912', 'test21', 'admiz', 'azmin', '88330', 'admqn', 'MIG201912', 'fdmin', '48320', 'udmin', '48127', '28330', 'MIO201912', 'rest11', 'admdn', 'test71', 'adqin', 'tdst11', '48120', '45330', 'MIG601912', 'tlst11', 'zdmin', '48630', '48320', '48310', '46120', 'MIG204912', 'MIG261912', 'tsst11', '48334']"
날짜,INP_DT,"['20430704', '20270904', '20230004', '28230704', '20250704', '20030704', '27200526', '20230704', '20111126', '70230724', '20230754', '20230774', '50230704', '30230724', '80200526', '20161126', '20234704', '20227904', '21200526', '20500526', '20230724', '20230784', '20900526', '20227904', '20220906', '20111126', '20230714', '20200546', '20200586', '21220904', '20191196', '20230754', '20223904', '20230714', '20791126', '20200506', '20230724', '27220904', '20200904', '20230700', '20235704', '20191126', '20220724', '25230704', '26220904', '20197126', '20191126', '20930704', '29230724', '27230704', '30200526', '20200520', '20220905', '90220904', '20220104', '20191626', '20233704', '20220904', '20220904', '20730704', '10220904', '25230724', '20891126', '20206526', '20191726', '50200526', '20230754', '20200126', '20330704', '20191226', '20220903', '27220904', '22220904', '20260526', '20230729', '20190126', '20196126', '30230724', '20270526', '20220704', '20204526', '20191146', '20700526', '20280904', '50230724', '20191126', '20230703', '20230720', '20200926', '20200026', '20191128', '20230724', '20920904', '20235724', '20191123', '23230704', '20220504', '20420904', '20091126', '20201526']"
날짜,INP_TM,"['355643', '223424', '164813', '125814', '155641', '162817', '155814', '223184', '185884', '162815', '121406', '155043', '931406', '162818', '162843', '182814', '155643', '885814', '185819', '785814', '142813', '731406', '155943', '185812', '138406', '131402', '155641', '223124', '855643', '223224', '162113', '155343', '131446', '224124', '231406', '185714', '228124', '162913', '555643', '105814', '131506', '155343', '155343', '162313', '131436', '223164', '623124', '172813', '431406', '831406', '156643', '105643', '224124', '185814', '130406', '223127', '131506', '133406', '885814', '125814', '862813', '262813', '862813', '155642', '135814', '185514', '182813', '102813', '185514', '223184', '122813', '223144', '185714', '185874', '162812', '155683', '168813', '223164', '162813', '223824', '131436', '131486', '283124', '155643', '462813', '169813', '186814', '155043', '226124', '163813', '223144', '185814', '655643', '131406', '155683', '962813', '162513', '131306', '185614', '355643']"
번호,UPT_USR_ID,"['IIG201912', '48332', 'admsn', 'LIG201912', '48390', '48520', 'sdmin', '46330', '48530', '98120', 'MIG201612', '49330', 'tesz11', 'CIG201912', 'admdn', '48130', '48128', 'test71', '68330', 'admxn', '48170', 'MIG201972', 'zdmin', 'MIG201932', '44120', 'MEG201912', '48140', 'MIG201910', '48120', '48122', '44120', 'teit11', '48130', 'MIG202912', 'vest11', 'MIG201902', 'tdmin', 'test61', '47330', 'admin', '48330', '44330', 'test14', '28330', 'test91', 'MIG201922', 'avmin', 'test13', 'MCG201912', 'admmn', '41330', '48120', 'MIG203912', '48140', '48520', 'tmst11', '48530', 'test18', '49120', '48125', 'test51', 'jdmin', '48110', '68330', 'MIG208912', '48350', '48330', 'admhn', '48130', '44120', 'adtin', 'qdmin', '40120', 'MRG201912', 'aest11', '48120', 'adnin', 'MIG201914', 'adwin', 'admkn', 'test81', '47330', '45120', 'MRG201912', '98120', '98330', 'tgst11', '48333', '48310', 'MIG201612', '42330', 'MIG201312', 'EIG201912', '18120', '41120', '48129', 'MIR201912', '88330', 'awmin', '78120']"
날짜,UPT_DT,"['20121126', '20220900', '20220904', '20220900', '20200826', '20191126', '23200526', '20280724', '20121126', '20210526', '20220909', '20220904', '20230324', '20200626', '20800526', '23230704', '20130704', '20224904', '20230404', '20191120', '20230724', '24200526', '20530704', '28200526', '50191126', '20210526', '20290526', '20230784', '20220526', '20202526', '20420904', '20222904', '20250704', '20210526', '20191106', '23230704', '20220924', '20191125', '20200704', '20130724', '20191120', '20225904', '20220304', '20220204', '40230724', '20900526', '20191926', '20230604', '20191124', '50230724', '20230404', '20220934', '20204526', '20220504', '20121126', '20920904', '23230724', '20200526', '22200526', '20230720', '20191196', '20191126', '20230024', '20230724', '20191126', '20230224', '20730724', '20111126', '20200525', '25230724', '20194126', '20230720', '20191186', '20220902', '20230728', '20191122', '20195126', '29230724', '20230824', '23230724', '20260526', '20250904', '20191126', '20230524', '20240904', '20230604', '20200526', '28220904', '20221904', '20236704', '22230724', '20200520', '26191126', '20591126', '20111126', '20191126', '20630724', '20520904', '20191126', '27191126']"
날짜,UPT_TM,"['155443', '131400', '285814', '131405', '158643', '152813', '155043', '164813', '185844', '155693', '862813', '185714', '112813', '166813', '223128', '223324', '115643', '223624', '151643', '154643', '185814', '923124', '131406', '223424', '152643', '162810', '162817', '131400', '185819', '223123', '131402', '523124', '155814', '243124', '156643', '169813', '155943', '223114', '121406', '167813', '221124', '223174', '885814', '135643', '131446', '131407', '131402', '162913', '181814', '223824', '131406', '169813', '185816', '185414', '175814', '159643', '162815', '223924', '183814', '162413', '152643', '155673', '162812', '155644', '155649', '162813', '145814', '169813', '125643', '662813', '183814', '155543', '223524', '162814', '131446', '164813', '162814', '243124', '155143', '228124', '385814', '121406', '162817', '155143', '161813', '155648', '923124', '243124', '831406', '185834', '223524', '130406', '155643', '185014', '223125', '462813', '223724', '125643', '111406', '185814']"
번호,MST_NO,"['1001N45', '6001N40', '1201N40', '1611N10', '1009N20', '1601N10', '1901N20', '1001N30', '1009N20', '1001N40', '1002N30', '4001N30', '1011N40', '1011N14', '1901N20', '1001Q10', '1061N10', '1001N80', '1001N48', '1001N47', '1701N40', '1901N40', '1011N19', '1601N10', '1011J10', '1051N30', '9001N30', '1001Y30', '1041N10', '1006N20', '1051N30', '1001N90', '1021N40', '1011N13', '1001V40', '1081N30', '1601N20', '1021N30', '1001N60', '1001T40', '1701N20', '1001K10', '1501N40', '1001N20', '1011N60', '1001N29', '1401N40', '1004N30', '1001N49', '1001N20', '1008N20', '7001N10', '1071N40', '1011N14', '1001N16', '8011N10', '1001A40', '5011N10', '5011N10', '1001N21', '1081N10', '5001N40', '1001N90', '1301N20', '1001N20', '1002N40', '0001N40', '1001N40', '1001N15', '1001N30', '2001N40', '1001N14', '1009N10', '1015N10', '1001N60', '1001N26', '7001N10', '1001N15', '1001W40', '1001N21', '1001N30', '1011F10', '1011N30', '1006N40', '1711N10', '1001N48', '1001N70', '1001N41', '0001N20', '6001N20', '1071N30', '1004N10', '1041N10', '1007N20', '1001N00', '1001H20', '1111N10', '1001N40', '1003N20', '1001N40']"
,MST_NM,"['광동댐 하류_혈천죤', '갑천 하쟣_한빛대교', '쯯지천 중류_반천1교', '골지천 중류_반천3교', '골지뒄 중류_반천1교', '골지쿿 중류_반천1교', '골쁆천 중류_반천1교', '광뎔댐 하류_혈천교', '내린천 상류_뚆운교', '내린천 상퉤_자운교', '내린천 상류_자운뇴', '골지천 중픑_반천1교', '놗린천 상류_자운교', '내린천 상룐_자운교', '갑천 젓류_한빛대교', '내린천 상섶_자운교', '갑천 하류_한빛대똚', '광동댐 하류_혈쟙교', '광돻천_상무교', '광동댐 숐류_혈천교', '광동댐 하류_혈퐐교', '쨗린천 상류_자운교', '내린천 상류_자운괊', '갑괿 하류_한빛대교', '갑천 하왹_한빛대교', '골밝천 중류_반천1교', '광동댐 뎶류_혈천교', '광동댐 하췿_혈천교', '갑천 하뾿_한빛대교', '내쿼천 상류_자운교', '쏮린천 상류_자운교', '내쎤천 상류_자운교', '줶천 하류_한빛대교', '갑천 칀류_한빛대교', '똌린천 상류_자운교', '광동댐 하류_혈천쒛', '광주천_상뵺교', '광주천_올무교', '갑튼 하류_한빛대교', '골지천 중꼘_반천1교', '갑천 하류_한빛대트', '갑천 졨류_한빛대교', '퉎린천 상류_자운교', '내린천 상류_자운똺', '내린천 킠류_자운교', '내린천 상굕_자운교', '광동댐 하류_엮천교', '골지천 중류_반천1주', '내흯천 상류_자운교', '뚹천 하류_한빛대교', '광동댐 하럇_혈천교', '둕주천_상무교', '내린천 상류_자팆교', '놃동댐 하류_혈천교', '갑천 옘류_한빛대교', '골지천 중류_반천1교', '내린천 상류_자운숲', '쮊주천_상무교', '내린천 상뒄_자운교', '광동댐 하류_쟵천교', '내린천 상류_푊운교', '골지천 묂류_반천1교', '꿳지천 중류_반천1교', '내린천 상류_자몭교', '갑천 하류_틧빛대교', '광흣댐 하류_혈천교', '썙천 하류_한빛대교', '광주천_뛈무교', '골지천 중퀞_반천1교', '내린천 상류_뎋운교', '광뚰천_상무교', '광동댐 하류_혈캝교', '광동댐 하류_혈쳻교', '내린천 상류_자몍교', '광동댐 뼠류_혈천교', '골지천 중류_셠천1교', '골지천 중류_반뇖1교', '갑천 하류_한빛대즶', '갑천 하류_한빛대턡', '광주천_얻무교', '골지멿 중류_반천1교', '내린싎 상류_자운교', '갑천 하류_한빛대꾁', '골지천 중류_반천3교', '광주천_솔무교', '광넪천_상무교', '광딪천_상무교', '골지천 홸류_반천1교', '광톟천_상무교', '광동댐 튬류_혈천교', '골지천 중류_반천1눎', '광동캥 하류_혈천교', '광주천_상무씑', '내린천 상류_뷤운교', '내린천 상류_자췘교', '광주천_멈무교', '골지셂 중류_반천1교', '내린천 상류_자쭟교', '광동댐 하류_혈천냬', '골지렙 중류_반천1교']"
